DISTRICT,AREA_CLUSTER_OF_AREAS,VENUE_NAME,VENUE_NUMBER,DATE,INDEX
WAIPA DISTRICT,Kihikihi/ Pirongia/ Te Awamutu,WAIPA WORKINGMENS CLUB INC,197,2010-06-01,3
WAIPA DISTRICT,Kihikihi/ Pirongia/ Te Awamutu,WOOLY'S BAR,1048,2010-06-01,3
WAIPA DISTRICT,Cambridge,CAMBRIDGE COSMOPOLITAN CLUB,251,2010-06-01,3
WAIPA DISTRICT,Cambridge,CAMBRIDGE TAVERN,993,2010-06-01,3
WAIPA DISTRICT,Cambridge,GROUP 1 TURF BAR,1570,2010-06-01,3
WAIPA DISTRICT,Cambridge,MASONIC HOTEL (CAMBRIDGE),1508,2010-06-01,3
WAIPA DISTRICT,Cambridge,PRINCE ALBERT TAVERN,1976,2010-06-01,3
WAIPA DISTRICT,Cambridge,THE CLUBHOUSE CAFE & SPORTS BAR,1399,2010-06-01,3
WAIROA DISTRICT,Mahia Beach/ Wairoa,CLYDE HOTEL,1820,2010-06-01,3
WAIROA DISTRICT,Mahia Beach/ Wairoa,FERRY HOTEL,1836,2010-06-01,3
WAIROA DISTRICT,Mahia Beach/ Wairoa,SUNSET POINT SPORTS BAR & BISTRO,1279,2010-06-01,3
WAIROA DISTRICT,Mahia Beach/ Wairoa,WAIROA CLUB,219,2010-06-01,3
WAITAKERE CITY,New Lynn,BRICKLANE RESTAURANT & BAR,910,2010-06-01,3
WAITAKERE CITY,New Lynn,NEW HONG KONG RESTAURANT,793,2010-06-01,3
WAITAKERE CITY,New Lynn,NEW LYNN BOWLING CLUB INC,667,2010-06-01,3
WAITAKERE CITY,New Lynn,NEW LYNN MEMORIAL RSA INCORPORATED,1174,2010-06-01,3
WAITAKERE CITY,New Lynn,SHOOTERS,1274,2010-06-01,3
WAITAKERE CITY,New Lynn,TAB NEW LYNN,2000242,2010-06-01,3
WAITAKERE CITY,New Lynn,TITIRANGI GOLF CLUB INCORPORATED,670,2010-06-01,3
WAITAKERE CITY,New Lynn,RICCOCHET,863,2010-06-01,3
WAITAKERE CITY,Henderson,CUE CLUB,1953,2010-06-01,3
WAITAKERE CITY,Henderson,HENDERSON RETURNED SERVICES ASSOCIATION INCORPORATED,1417,2010-06-01,3
WAITAKERE CITY,Henderson,LEGENDS,901,2010-06-01,3
WAITAKERE CITY,Henderson,LINCOLN GREEN MOTOR HOTEL,890,2010-06-01,3
WAITAKERE CITY,Henderson,ORIGINS BAR,897,2010-06-01,3
WAITAKERE CITY,Henderson,PLAYERS BAR AND BISTRO,864,2010-06-01,3
WAITAKERE CITY,Henderson,TAB HENDERSON,2000205,2010-06-01,3
WAITAKERE CITY,Henderson,TAB LINCOLN ROAD,2000243,2010-06-01,3
WAITAKERE CITY,Henderson,THE THIRSTY ROOSTER,885,2010-06-01,3
WAITAKERE CITY,Henderson,PINS LINCOLN ROAD,616,2010-06-01,3
WAITAKERE CITY,Glen Eden,GLEN EDEN BOWLING CLUB,483,2010-06-01,3
WAITAKERE CITY,Glen Eden,GLEN EDEN RSA,73,2010-06-01,3
WAITAKERE CITY,Glen Eden,LUCKY BREAK SNOOKER LOUNGE,413,2010-06-01,3
WAITAKERE CITY,Glen Eden,PLAYERS BAR,894,2010-06-01,3
WAITAKERE CITY,Glen Eden,TAB GLEN EDEN,2000253,2010-06-01,3
WAITAKERE CITY,Kelston/ Titirangi,THE KORNER BAR,900,2010-06-01,3
WAITAKERE CITY,Kelston/ Titirangi,TITIRANGI RSA,165,2010-06-01,3
WAITAKERE CITY,Kelston/ Titirangi,JAYA RESTAURANT & BAR,1207,2010-06-01,3
WAITAKERE CITY,Te Atatu,TE ATATU BOATING CLUB,700,2010-06-01,3
WAITAKERE CITY,Te Atatu,TE ATATU TAVERN,868,2010-06-01,3
WAITAKERE CITY,Te Atatu,THE TE ATATU MEMORIAL RSA INCORPORATED,473,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,HOBSONVILLE RSA,519,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,MISS Q'S WESTGATE,1292,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,REDWOOD PARK GOLF CLUB,652,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,SWANSON MEMORIAL RSA,1159,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,THE MARINA RESTAURANT AND BAR,2000213,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,WAITAKERE RETURNED SERVICES ASSOCIATION,432,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,WESTERN LIGHTS INN,876,2010-06-01,3
WAITAKERE CITY,Hobsonville/Massey/ Swanson/ Waitakere/West Harbour,PINS WESTGATE,1881,2010-06-01,3
WAITAKI DISTRICT,Oamaru,FAHRENHEIT,866,2010-06-01,3
WAITAKI DISTRICT,Oamaru,GALLEON COMPLEX,1943,2010-06-01,3
WAITAKI DISTRICT,Oamaru,NORTH OTAGO RSA CLUB,729,2010-06-01,3
WAITAKI DISTRICT,Oamaru,NORTHSTAR MOTELS RESTAURANT AND BAR,824,2010-06-01,3
WAITAKI DISTRICT,Oamaru,OAMARU CLUB,367,2010-06-01,3
WAITAKI DISTRICT,Oamaru,THE LAST POST,827,2010-06-01,3
WAITAKI DISTRICT,Hampden/ Maheno/ Palmerston,HAMPDEN TAVERN,888,2010-06-01,3
WAITAKI DISTRICT,Hampden/ Maheno/ Palmerston,MAHENO TAVERN,822,2010-06-01,3
WAITAKI DISTRICT,Hampden/ Maheno/ Palmerston,WAIHEMO LODGE HOTEL,875,2010-06-01,3
WAITAKI DISTRICT,Kurow/ Omarama/ Otematata,KUROW HOTEL,1563,2010-06-01,3
WAITAKI DISTRICT,Kurow/ Omarama/ Otematata,OMARAMA HOTEL,964,2010-06-01,3
WAITAKI DISTRICT,Kurow/ Omarama/ Otematata,OTEMATATA DISTRICT CLUB,548,2010-06-01,3
WAITAKI DISTRICT,Kurow/ Omarama/ Otematata,OTEMATATA LAKES HOTEL,1511,2010-06-01,3
WAITAKI DISTRICT,Kurow/ Omarama/ Otematata,WAITAKI HOTEL,1243,2010-06-01,3
WAITOMO DISTRICT,Awakino/ Piopio/ Te Kuiti,AWAKINO HOTEL,1614,2010-06-01,3
WAITOMO DISTRICT,Awakino/ Piopio/ Te Kuiti,PIOPIO COSMOPOLITAN CLUB INCORPORATED,474,2010-06-01,3
WAITOMO DISTRICT,Awakino/ Piopio/ Te Kuiti,QUOTA CLUB TE KUITI,493,2010-06-01,3
WAITOMO DISTRICT,Awakino/ Piopio/ Te Kuiti,TE KUITI HOTEL,1858,2010-06-01,3
WAITOMO DISTRICT,Awakino/ Piopio/ Te Kuiti,THE MUSTER BAR,713,2010-06-01,3
WAITOMO DISTRICT,Awakino/ Piopio/ Te Kuiti,WAITOMO CLUB INCORPORATED,673,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,39 SOUTH,1007,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,ARAMOHO HOTEL,1435,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,AVOCA HOTEL,2000221,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,BOLLYWOOD SPICES BAR,1090,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,CAROLINE'S CELTIC,951,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,CASTLECLIFF CLUB INC,192,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,CASTLECLIFF HOTEL,945,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,COMMERCIAL HOTEL (WANGANUI),1410,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,MIDTOWN MOTOR INN (WANGANUI),1436,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,RED LION INN,1917,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,SPIRIT'D,957,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,SPORTZ BAR,588,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,ST JOHN'S CLUB,431,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,STELLAR RESTAURANT & BAR,394,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,TAB WANGANUI,2000125,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,THE GRAND HOTEL,1787,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,WANGANUI COSMOPOLITAN CLUB,783,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,WANGANUI EAST CLUB,347,2010-06-01,3
WANGANUI DISTRICT,Castlecliff/ Gonville/ Wanganui,WANGANUI RSA,456,2010-06-01,3
WELLINGTON CITY,Lambton/ Seatoun/ Thorndon,BACKBENCHER PUB & CAFE,1074,2010-06-01,3
WELLINGTON CITY,Lambton/ Seatoun/ Thorndon,FEATHERSTON BAR & GRILL,1084,2010-06-01,3
WELLINGTON CITY,Lambton/ Seatoun/ Thorndon,SEATOUN RETURNED SERVICES ASSOCIATION,67,2010-06-01,3
WELLINGTON CITY,Kilbirnie,BAY 66 BAR & BISTRO,986,2010-06-01,3
WELLINGTON CITY,Kilbirnie,KILBIRNIE TAVERN,1837,2010-06-01,3
WELLINGTON CITY,Kilbirnie,PARK BOWLING CLUB - KILBIRNE,522,2010-06-01,3
WELLINGTON CITY,Kilbirnie,THE CORNER,956,2010-06-01,3
WELLINGTON CITY,Wellington Central,BLACK HARP,1036,2010-06-01,3
WELLINGTON CITY,Wellington Central,BULL AND BEAR,314,2010-06-01,3
WELLINGTON CITY,Wellington Central,CAMBRIDGE HOTEL,1868,2010-06-01,3
WELLINGTON CITY,Wellington Central,CORNER BAR 169,1021,2010-06-01,3
WELLINGTON CITY,Wellington Central,CUE ROOM,1025,2010-06-01,3
WELLINGTON CITY,Wellington Central,HOTEL BRISTOL,1882,2010-06-01,3
WELLINGTON CITY,Wellington Central,JJ MURPHYS,1032,2010-06-01,3
WELLINGTON CITY,Wellington Central,LOVELOCKS SPORTS BAR,1115,2010-06-01,3
WELLINGTON CITY,Wellington Central,MERMAIDS,1264,2010-06-01,3
WELLINGTON CITY,Wellington Central,OCCIDENTAL,396,2010-06-01,3
WELLINGTON CITY,Wellington Central,PUBLIC,990,2010-06-01,3
WELLINGTON CITY,Wellington Central,STADIUM BAR,1054,2010-06-01,3
WELLINGTON CITY,Wellington Central,TAB COURTENAY PLACE,895,2010-06-01,3
WELLINGTON CITY,Wellington Central,THE DOWNTOWN LOCAL,1058,2010-06-01,3
WELLINGTON CITY,Wellington Central,THE GREEN MAN,2000249,2010-06-01,3
WELLINGTON CITY,Wellington Central,THE KIWI PUB,312,2010-06-01,3
WELLINGTON CITY,Wellington Central,THE WATERLOO BAR AND GRILL,1627,2010-06-01,3
WELLINGTON CITY,Wellington Central,TRAX BAR & CAFE,169,2010-06-01,3
WELLINGTON CITY,Newtown,NEWTOWN SPORTS BAR,310,2010-06-01,3
WELLINGTON CITY,Newtown,THE OFFICE CAFE & BAR,1049,2010-06-01,3
WELLINGTON CITY,Newtown,ZOOBAR,941,2010-06-01,3
WELLINGTON CITY,Brooklyn/ Karori,CAFE 162,968,2010-06-01,3
WELLINGTON CITY,Brooklyn/ Karori,QUIET LADY,870,2010-06-01,3
WELLINGTON CITY,Brooklyn/ Karori,WINDMILL BAR AND CAFE,947,2010-06-01,3
WELLINGTON CITY,Strathmore/ Te Aro,FOUR KINGS,1006,2010-06-01,3
WELLINGTON CITY,Strathmore/ Te Aro,MARGINS,2000270,2010-06-01,3
WELLINGTON CITY,Strathmore/ Te Aro,THE LOCAL BAR,994,2010-06-01,3
WELLINGTON CITY,Island Bay,ISLAND BAY BOWLING CLUB,857,2010-06-01,3
WELLINGTON CITY,Island Bay,ISLAND BAY SERVICES CLUB,61,2010-06-01,3
WELLINGTON CITY,Island Bay,THE ISLAND BAY BAR,309,2010-06-01,3
WELLINGTON CITY,Crofton Downs/ Hataitai/ Miramar/ Newlands,THE CUTTING SPORTS CAFE,940,2010-06-01,3
WELLINGTON CITY,Crofton Downs/ Hataitai/ Miramar/ Newlands,THE INNKEEPER AT NEWLANDS,823,2010-06-01,3
WELLINGTON CITY,Crofton Downs/ Hataitai/ Miramar/ Newlands,THE REALM TAVERN,961,2010-06-01,3
WELLINGTON CITY,Crofton Downs/ Hataitai/ Miramar/ Newlands,THE VILLAGE PATISSERIE CAFE AND BISTRO,917,2010-06-01,3
WELLINGTON CITY,Johnsonville/Tawa South,JAY'S BAR & CAFE,1015,2010-06-01,3
WELLINGTON CITY,Johnsonville/Tawa South,JOHNSONVILLE AND DISTRICTS RETURNED SERVICES ASSOCIATION INC,183,2010-06-01,3
WELLINGTON CITY,Johnsonville/Tawa South,JOHNSONVILLE CLUB,1151,2010-06-01,3
WELLINGTON CITY,Johnsonville/Tawa South,TAWA RSA,409,2010-06-01,3
WELLINGTON CITY,Johnsonville/Tawa South,THE INNKEEPER OF JOHNSONVILLE,871,2010-06-01,3
WELLINGTON CITY,Johnsonville/Tawa South,THE SKIPPING BULL,1763,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Katikati,FORTA LEZA RESTAURANT,370,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Katikati,KATIKATI R.S.A. AND CITIZENS CLUB INCORPORATED,498,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Katikati,TALISMAN HOTEL,1438,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Katikati,THE BOOHAI,1052,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Te Puke,INBARGO LTD,2000176,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Te Puke,STADIUM SPORTS BAR TE PUKE,1132,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Te Puke,TE PUKE CITIZENS CLUB,352,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Te Puke,TE PUKE CLUB,1162,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Te Puke,TE PUKE HOTEL,1934,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Te Puke,TE PUKE MEMORIAL RSA,113,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Omokoroa/ Pukehina/ Te Puna/ Waihi Beach,LAVA EAST TAURANGA,2000172,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Omokoroa/ Pukehina/ Te Puna/ Waihi Beach,TE PUNA TAVERN,618,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Omokoroa/ Pukehina/ Te Puna/ Waihi Beach,WAIHI BEACH HOTEL,1660,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Omokoroa/ Pukehina/ Te Puna/ Waihi Beach,WAIHI BEACH MEMORIAL RSA,377,2010-06-01,3
WESTERN BAY OF PLENTY DISTRICT,Omokoroa/ Pukehina/ Te Puna/ Waihi Beach,HIPPI PIPI TAVERN,2000166,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,BEACHFRONT HOTEL,1827,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,FOX GLACIER HOTEL,2000085,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,FRANZ JOSEF GLACIER HOTEL,1582,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,HOKITIKA CHARTERED CLUB,262,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,PIONEER HOTEL,1637,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,RAILWAY HOTEL,1131,2010-06-01,3
WESTLAND DISTRICT,Fox Glacier/ Franz Josef/ Hokitika,STUMPERS,1138,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,COMMERCIAL HOTEL,1089,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,KOPE TURF BAR,1311,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,OFFICE BAR & GRILL,1358,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,THE QUART HOUSE BAR,1891,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,WHAKATANE HOTEL,576,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,WHAKATANE RSA CLUB,166,2010-06-01,3
WHAKATANE DISTRICT,Whakatane Central,WHAKATANE SPORTFISHING CLUB,1965,2010-06-01,3
WHAKATANE DISTRICT,Edgecumbe/ Matata/ Te Teko,MATATA HOTEL,1342,2010-06-01,3
WHAKATANE DISTRICT,Edgecumbe/ Matata/ Te Teko,PLAINS HOTEL,1318,2010-06-01,3
WHAKATANE DISTRICT,Edgecumbe/ Matata/ Te Teko,RANGITAIKI COSMOPOLITAN CLUB INCORPORATED,175,2010-06-01,3
WHAKATANE DISTRICT,Murupara/ Ohope/ Poroporo,MURUPARA HOTEL,1865,2010-06-01,3
WHAKATANE DISTRICT,Murupara/ Ohope/ Poroporo,MURUPARA SERVICES & CITIZENS CLUB,1384,2010-06-01,3
WHAKATANE DISTRICT,Murupara/ Ohope/ Poroporo,OHOPE CHARTERED CLUB,401,2010-06-01,3
WHAKATANE DISTRICT,Murupara/ Ohope/ Poroporo,POROPORO RUGBY & SPORTS CLUB,919,2010-06-01,3
WHANGAREI DISTRICT,Marsden Point/ Ruakaka/ Waipu,BREAM BAY CLUB,1385,2010-06-01,3
WHANGAREI DISTRICT,Marsden Point/ Ruakaka/ Waipu,MARSDEN TAVERN,1831,2010-06-01,3
WHANGAREI DISTRICT,Marsden Point/ Ruakaka/ Waipu,WAIPU HOTEL,754,2010-06-01,3
WHANGAREI DISTRICT,Hikurangi/ Kamo/ Parua Bay/ Tikipunga,COAL MINERS DAUGHTER,1460,2010-06-01,3
WHANGAREI DISTRICT,Hikurangi/ Kamo/ Parua Bay/ Tikipunga,HIKURANGI HOTEL,1712,2010-06-01,3
WHANGAREI DISTRICT,Hikurangi/ Kamo/ Parua Bay/ Tikipunga,KAMO CLUB,719,2010-06-01,3
WHANGAREI DISTRICT,Hikurangi/ Kamo/ Parua Bay/ Tikipunga,PARUA BAY TAVERN,1618,2010-06-01,3
WHANGAREI DISTRICT,Hikurangi/ Kamo/ Parua Bay/ Tikipunga,TIKIPUNGA TAVERN,1045,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,COBB & CO,912,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,DANGER!DANGER!,1009,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,HEAVEN BAR,1806,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,JOVIAL JUDGE TAVERN,1002,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,KAMO HOTEL,1929,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,KENSINGTON CLUB,477,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,KENSINGTON TAVERN,1854,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,LEGENDS SPORTS BAR,1926,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,NGUNGURU SPORTS COMPLEX,748,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,NORTHLAND CLUB INC,154,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,ONERAHI TAVERN,1429,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,POROTI TAVERN,1412,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,RYNOZ,1306,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,THE GRAND HOTEL (WHANGAREI),2010,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,THE WHANGAREI RETURNED SERVICES ASSOCIATION INCORPORATED,97,2010-06-01,3
WHANGAREI DISTRICT,Whangarei Central,TOTE & POKE,1265,2010-06-01,3
ASHBURTON DISTRICT,Ashburton,ASHBURTON CLUB & MUTUAL SCHOOL OF ARTS INC,378,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,ASHBURTON RSA,1180,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,DEVON TAVERN,704,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,HOTEL ASHBURTON,710,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,MILLIES,2000073,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,ROBBIES BAR & BISTRO ASHBURTON,2000182,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,SOMERSET TAVERN,702,2012-12-01,2
ASHBURTON DISTRICT,Ashburton,TINWALD TAVERN,711,2012-12-01,2
Average GMP per venue for quarter to September 2010,Hinds/ Methven/ Rakaia,BLUE PUB,1136,2012-12-01,2
Average GMP per venue for quarter to September 2010,Hinds/ Methven/ Rakaia,CANTERBURY HOTEL,966,2012-12-01,2
Average GMP per venue for quarter to September 2010,Hinds/ Methven/ Rakaia,HINDS TAVERN,701,2012-12-01,2
Average GMP per venue for quarter to September 2010,Hinds/ Methven/ Rakaia,RAILWAY TAVERN,1528,2012-12-01,2
Average GMP per venue for quarter to September 2010,Hinds/ Methven/ Rakaia,SOUTH RAKAIA HOTEL,1696,2012-12-01,2
AUCKLAND CITY,Newton,24 SEVEN,1788,2012-12-01,2
AUCKLAND CITY,Newton,CHARLIES BAR,1406,2012-12-01,2
AUCKLAND CITY,Newton,FAMILY,585,2012-12-01,2
AUCKLAND CITY,Newton,KINGS ARMS TAVERN,1883,2012-12-01,2
AUCKLAND CITY,Newton,LATESHIFT,1229,2012-12-01,2
AUCKLAND CITY,Newton,MERCURY BAR,790,2012-12-01,2
AUCKLAND CITY,Newton,THE NAVAL AND FAMILY BAR HOTEL,1990,2012-12-01,2
AUCKLAND CITY,Newton,SALUTE BAR & CLUB,1110,2012-12-01,2
AUCKLAND CITY,Newton,THE GOLDEN EAGLE LOUNGE,639,2012-12-01,2
AUCKLAND CITY,Auckland City,ALBION HOTEL,1535,2012-12-01,2
AUCKLAND CITY,Auckland City,FOX'S ALE-HOUSE,1374,2012-12-01,2
AUCKLAND CITY,Auckland City,JAX'S SPORTS BAR AND POOL HALL,2008,2012-12-01,2
AUCKLAND CITY,Auckland City,KANG NAM STATION,1818,2012-12-01,2
AUCKLAND CITY,Auckland City,MARITIME CLUB INC,464,2012-12-01,2
AUCKLAND CITY,Auckland City,QF TAVERN,131,2012-12-01,2
AUCKLAND CITY,Auckland City,RIGHT TRACK SPORTS CAFE,1086,2012-12-01,2
AUCKLAND CITY,Auckland City,ROSE & CROWN,123,2012-12-01,2
AUCKLAND CITY,Auckland City,SHAKESPEARE BREWERY & HOTEL,1273,2012-12-01,2
AUCKLAND CITY,Auckland City,SPUTNIK BAR,124,2012-12-01,2
AUCKLAND CITY,Auckland City,THE FAT CAMEL,1377,2012-12-01,2
AUCKLAND CITY,Auckland City,THE MUDDY FARMER TAVERN,1375,2012-12-01,2
AUCKLAND CITY,Auckland City,THE PLAYHOUSE,1962,2012-12-01,2
AUCKLAND CITY,Auckland City,WINNERS SPORTS TAVERN,624,2012-12-01,2
AUCKLAND CITY,Auckland City,HAVANA BAR,852,2012-12-01,2
AUCKLAND CITY,Otahuhu,AOTEA SPORTS BAR,1108,2012-12-01,2
AUCKLAND CITY,Otahuhu,GRACE'S PLACE TAB SPORTS BAR,1819,2012-12-01,2
AUCKLAND CITY,Otahuhu,MILESTONE BAR,1938,2012-12-01,2
AUCKLAND CITY,Otahuhu,MT RICHMOND MOTOR INN,789,2012-12-01,2
AUCKLAND CITY,Otahuhu,OPAL LOUNGE,804,2012-12-01,2
AUCKLAND CITY,Otahuhu,OTAHUHU RECREATIONAL & SPORTS SOCIETY INC,558,2012-12-01,2
AUCKLAND CITY,Otahuhu,OTAHUHU WORKINGMEN'S & COSMOPOLITAN CLUB,177,2012-12-01,2
AUCKLAND CITY,Otahuhu,PHOENIX TAVERN,1389,2012-12-01,2
AUCKLAND CITY,Otahuhu,STAR HOTEL,977,2012-12-01,2
AUCKLAND CITY,Otahuhu,STARS BAR,1192,2012-12-01,2
AUCKLAND CITY,Otahuhu,THE UPPER LOUNGE BAR,127,2012-12-01,2
AUCKLAND CITY,Onehunga,ARTHURS BAR & GRILL,1094,2012-12-01,2
AUCKLAND CITY,Onehunga,JELLICOE,1698,2012-12-01,2
AUCKLAND CITY,Onehunga,ONEHUNGA & DISTRICT RSA,712,2012-12-01,2
AUCKLAND CITY,Onehunga,ONEHUNGA BOWLING CLUB INC,100,2012-12-01,2
AUCKLAND CITY,Onehunga,ONEHUNGA RSA BOWLING CLUB,74,2012-12-01,2
AUCKLAND CITY,Onehunga,ONEHUNGA WORKINGMEN'S CLUB,463,2012-12-01,2
AUCKLAND CITY,Onehunga,THE LANDING SEAFOOD RESTAURANT & BAR,1790,2012-12-01,2
AUCKLAND CITY,Onehunga,TRIDENT TAVERN,289,2012-12-01,2
AUCKLAND CITY,Royal Oak,AUCKLAND CONFEDERATION OF BILLIARD SPORTS INC,71,2012-12-01,2
AUCKLAND CITY,Royal Oak,FINNEGANS IRISH BAR,1214,2012-12-01,2
AUCKLAND CITY,Royal Oak,ROUNDABOUT BAR & BRASSERIE,1319,2012-12-01,2
AUCKLAND CITY,Royal Oak,THE PALACE,1791,2012-12-01,2
AUCKLAND CITY,Epsom/ Mt Eden/ Parnell,BAR FIFA,253,2012-12-01,2
AUCKLAND CITY,Epsom/ Mt Eden/ Parnell,OSCAR'S BAR,758,2012-12-01,2
AUCKLAND CITY,Epsom/ Mt Eden/ Parnell,PARNELL RETURNED SERVICES CLUB,698,2012-12-01,2
AUCKLAND CITY,Epsom/ Mt Eden/ Parnell,THE AUCKLAND TROTTING CLUB,179,2012-12-01,2
AUCKLAND CITY,Blockhouse Bay/ Lynfield/ Owairaka/ Mount Albert,BLOCKHOUSE BAY BOWLING CLUB,731,2012-12-01,2
AUCKLAND CITY,Blockhouse Bay/ Lynfield/ Owairaka/ Mount Albert,MOUNT ALBERT BOWLING CLUB INCORPORATED,662,2012-12-01,2
AUCKLAND CITY,Blockhouse Bay/ Lynfield/ Owairaka/ Mount Albert,RICHARDSON'S TAVERN,903,2012-12-01,2
AUCKLAND CITY,Blockhouse Bay/ Lynfield/ Owairaka/ Mount Albert,JAYA BAR & CAFE,809,2012-12-01,2
AUCKLAND CITY,Ponsonby,CAVALIER TAVERN,1842,2012-12-01,2
AUCKLAND CITY,Ponsonby,CROSSROADS,921,2012-12-01,2
AUCKLAND CITY,Ponsonby,PONSONBY BOWLING CLUB,403,2012-12-01,2
AUCKLAND CITY,Ellerslie/ Greenlane,CHASKA PUNJAB DA,505,2012-12-01,2
AUCKLAND CITY,Ellerslie/ Greenlane,COCK AND BULL,1105,2012-12-01,2
AUCKLAND CITY,Ellerslie/ Greenlane,ELLERSLIE BOWLING CLUB INCORPORATED,476,2012-12-01,2
AUCKLAND CITY,Ellerslie/ Greenlane,THE ABBEY,812,2012-12-01,2
AUCKLAND CITY,Glendowie/ Orakei,CHURCHILL CLUB OF GLENDOWIE,194,2012-12-01,2
