TA,AREA_CLUSTER_OF_AREAS,VENUE_NAME,VENUE_NUMBER,DATE,INDEX
auckland city,Onehunga,ONEHUNGA WORKINGMEN'S CLUB,463,2017-09-01,31
auckland city,Onehunga,THE LANDING SEAFOOD RESTAURANT & BAR,1790,2017-09-01,31
auckland city,Onehunga,TRIDENT TAVERN,289,2017-09-01,31
auckland city,Epsom/ Mt Eden/ Parnell,THE AUCKLAND TROTTING CLUB,179,2017-09-01,31
auckland city,Blockhouse Bay/ Lynfield/ Owairaka/ Mount Albert,BLOCKHOUSE BAY BOWLING CLUB,731,2017-09-01,31
auckland city,Blockhouse Bay/ Lynfield/ Owairaka/ Mount Albert,HOPS N HOOVES,811,2017-09-01,31
auckland city,Point Chevalier,HARLEQUINS,581,2017-09-01,31
auckland city,Point Chevalier,POINT CHEVALIER BOWLING CLUB,1387,2017-09-01,31
auckland city,Point Chevalier,THE CROWN HOTEL,575,2017-09-01,31
auckland city,Balmoral/ Glen Innes/ Kingsland,JACKS,1391,2017-09-01,31
auckland city,Balmoral/ Glen Innes/ Kingsland,TAB GLEN INNES,902,2017-09-01,31
auckland city,Balmoral/ Glen Innes/ Kingsland,THE COURTYARD BAR,1847,2017-09-01,31
auckland city,Panmure,LANDMARK BAR & EATERY,345,2017-09-01,31
auckland city,Panmure,MT WELLINGTON BOWLING CLUB,539,2017-09-01,31
auckland city,Panmure,THE CORNER BAR,344,2017-09-01,31
auckland city,Avondale/ Grey Lynn/ Herne Bay,AVONDALE RETURNED SERVICES ASSOCIATION,362,2017-09-01,31
auckland city,Avondale/ Grey Lynn/ Herne Bay,GREY LYNN RETURNED SERVICES SOCIAL CLUB INCORPORATED,399,2017-09-01,31
auckland city,Avondale/ Grey Lynn/ Herne Bay,GREY LYNN TAVERN,795,2017-09-01,31
buller district,Westport,BLACK AND WHITE HOTEL,1628,2017-09-01,31
buller district,Westport,CLUB BULLER,359,2017-09-01,31
buller district,Westport,COSMOPOLITAN HOTEL,270,2017-09-01,31
buller district,Westport,CRITERION HOTEL (WESTPORT),10,2017-09-01,31
central otago district,Alexandra,ALEXANDRA DISTRICT CLUB,68,2017-09-01,31
central otago district,Alexandra,CRITERION CLUB HOTEL,1650,2017-09-01,31
central otago district,Alexandra,STADIUM TAVERN,953,2017-09-01,31
central otago district,Cromwell,CROMWELL BREW HOUSE,1420,2017-09-01,31
central otago district,Cromwell,CROMWELL TOWN & COUNTRY CLUB,112,2017-09-01,31
central otago district,Cromwell,VICTORIA ARMS HOTEL,1715,2017-09-01,31
chatham islands district,Chatham Islands,HOTEL CHATHAMS,33,2017-09-01,31
clutha district,Kaitangata/ Milton/ Owaka,CATLINS INN,879,2017-09-01,31
clutha district,Kaitangata/ Milton/ Owaka,WHITE HORSE INN,877,2017-09-01,31
clutha district,Clinton/ Heriot/ Lawrence/ Tapanui,FOREST LODGE HOTEL,887,2017-09-01,31
clutha district,Clinton/ Heriot/ Lawrence/ Tapanui,HERIOT HOTEL,1548,2017-09-01,31
clutha district,Clinton/ Heriot/ Lawrence/ Tapanui,OAK TREE INN,825,2017-09-01,31
clutha district,Clinton/ Heriot/ Lawrence/ Tapanui,COACHES & HORSES INN,881,2017-09-01,31
clutha district,Balclutha,HOTEL SOUTH OTAGO,889,2017-09-01,31
clutha district,Balclutha,ROSEBANK LODGE,865,2017-09-01,31
clutha district,Balclutha,SOUTH OTAGO TOWN AND COUNTRY CLUB,426,2017-09-01,31
dunedin city,Concord/ Kew/ Mornington,CONCORD INN,848,2017-09-01,31
dunedin city,Concord/ Kew/ Mornington,MORNINGTON TAVERN,1723,2017-09-01,31
dunedin city,Concord/ Kew/ Mornington,WATERLOO HOTEL,1072,2017-09-01,31
dunedin city,Mosgiel,CROFTERS ARMS HOTEL,818,2017-09-01,31
dunedin city,Mosgiel,MOSGIEL TAVERN,1495,2017-09-01,31
dunedin city,Mosgiel,NELLIES HOTEL,851,2017-09-01,31
dunedin city,St Kilda,FORBURY SPORTS BAR & FUNCTION CENTRE,1533,2017-09-01,31
dunedin city,St Kilda,OCEAN BEACH HOTEL,843,2017-09-01,31
far north district,Kaitaia,FAR NORTH (KAITAIA) RSA,914,2017-09-01,31
far north district,Kaitaia,MUSSEL ROCK,760,2017-09-01,31
far north district,Paihia,KLONDIKE ALE HOUSE,1676,2017-09-01,31
far north district,Paihia,PAIHIA EX-SERVICEMEN'S ASSOCIATION,936,2017-09-01,31
far north district,Kaikohe,THE BANK BAR,763,2017-09-01,31
far north district,Hukerenui/Kawakawa/ Moerewa/ Opua/ Russell,KLONDIKES SEAFOOD CAFE AND TAVERN,1531,2017-09-01,31
far north district,Hukerenui/Kawakawa/ Moerewa/ Opua/ Russell,KAWAKAWA AND DISTRICT RSA,694,2017-09-01,31
gisborne district,Gisborne Central/ Kaiti/ Ruatoria/ Tokomaru Bay,GISBORNE COSMOPOLITAN CLUB INC,552,2017-09-01,31
gisborne district,Gisborne Central/ Kaiti/ Ruatoria/ Tokomaru Bay,GISBORNE TATAPOURI SPORTS FISHING CLUB,82,2017-09-01,31
gisborne district,Gisborne Central/ Kaiti/ Ruatoria/ Tokomaru Bay,RUATORIA HOTEL,1871,2017-09-01,31
gisborne district,Gisborne Central/ Kaiti/ Ruatoria/ Tokomaru Bay,THE RIVERS,2000093,2017-09-01,31
gore district,Gore/ Mataura,CROYDON LODGE,2000258,2017-09-01,31
gore district,Gore/ Mataura,FALLS HOTEL,883,2017-09-01,31
gore district,Gore/ Mataura,GORE DISTRICT MEMORIAL RSA INC,1208,2017-09-01,31
gore district,Gore/ Mataura,GORE TOWN & COUNTRY CLUB,1178,2017-09-01,31
gore district,Gore/ Mataura,LONGFORD TAVERN,891,2017-09-01,31
gore district,Gore/ Mataura,MATAURA RSA,1215,2017-09-01,31
gore district,Gore/ Mataura,TRAFFERS INN,874,2017-09-01,31
hamilton city,Claudelands,5 CROSSROADS SPORTS BAR AND CAFE,633,2017-09-01,31
hamilton city,Claudelands,HAMILTON COSMOPOLITAN CLUB INCORPORATED,699,2017-09-01,31
hamilton city,Claudelands,HILLCREST TAVERN,834,2017-09-01,31
hamilton city,Frankton,ALEWAYS HOTEL,1350,2017-09-01,31
hamilton city,Hamilton Central,HAMILTON COMBINED RETURNED SERVICES CLUB INCORPORATED,109,2017-09-01,31
hamilton city,Hamilton Central,HAMILTON WORKINGMEN'S CLUB,84,2017-09-01,31
hamilton city,Hamilton Central,SMITH & MCKENZIE CHOPHOUSE,1425,2017-09-01,31
hamilton city,Hamilton Central,STILL WORKING,762,2017-09-01,31
hamilton city,Hamilton Central,TAB TE RAPA,2000239,2017-09-01,31
hamilton city,Hamilton Central,THE DINSDALE OFFICE,755,2017-09-01,31
hamilton city,Hamilton Central,THE RIV,1242,2017-09-01,31
hamilton city,Hamilton Central,WAIKATO COMMERCE CLUB,446,2017-09-01,31
hamilton city,Hamilton Central,BAR 101,1148,2017-09-01,31
hamilton city,Hamilton Central,THE QUADRANT,1915,2017-09-01,31
hamilton city,Dinsdale/ Hillcrest/ Pukete,DINSDALE TAVERN,1035,2017-09-01,31
hamilton city,Dinsdale/ Hillcrest/ Pukete,THE COCK AND BULL (HAMILTON),2000215,2017-09-01,31
hamilton city,Glenview/ hamilton East,EASTSIDE TAVERN,1092,2017-09-01,31
hamilton city,Glenview/ hamilton East,GLENVIEW CLUB,507,2017-09-01,31
hamilton city,Nawton/ Te Rapa,TE RAPA TAVERN,1902,2017-09-01,31
hamilton city,Nawton/ Te Rapa,YARDHOUSE,590,2017-09-01,31
hastings district,Hastings Central,MAGPIES,732,2017-09-01,31
hastings district,Hastings Central,NATIONAL SERVICE CLUB,444,2017-09-01,31
hastings district,Hastings Central,STORTFORD LODGE SOCIAL CLUB,676,2017-09-01,31
hastings district,Hastings Central,TAB STORTFORD LODGE,896,2017-09-01,31
hastings district,Hastings Central,THE ELBOWROOM SPORTS BAR,735,2017-09-01,31
hastings district,Hastings Central,ZABEELS SPORTS BAR,679,2017-09-01,31
hastings district,Clive/ Flaxmere East/ Havelock North,CLIVE HOTEL,733,2017-09-01,31
hastings district,Clive/ Flaxmere East/ Havelock North,FLAXMERE TAVERN,305,2017-09-01,31
hastings district,Clive/ Flaxmere East/ Havelock North,HAVELOCK NORTH CLUB,501,2017-09-01,31
hastings district,Clive/ Flaxmere East/ Havelock North,TURK'S BAR,737,2017-09-01,31
horowhenua district,Levin,FATBOYZ BAR COBB AND CO,395,2017-09-01,31
horowhenua district,Levin,LEVIN CLUB,659,2017-09-01,31
horowhenua district,Levin,LEVIN COSMOPOLITAN CLUB,439,2017-09-01,31
horowhenua district,Levin,LEVIN SPORTS BAR,1456,2017-09-01,31
horowhenua district,Levin,O'MALLEY'S BAR,1262,2017-09-01,31
horowhenua district,Foxton/Mangaore-Manakau/ Shannon,FOXTON RETURNED SERVICES ASSOCIATION,98,2017-09-01,31
invercargill city,Appleby/ Glengarry/ Strathern,GLENGARRY TAVERN AKA EASTERN SUBURBS TAVERN,1170,2017-09-01,31
invercargill city,Appleby/ Glengarry/ Strathern,NORTHERN TAVERN,527,2017-09-01,31
invercargill city,Appleby/ Glengarry/ Strathern,SOUTHLAND TAVERN,528,2017-09-01,31
invercargill city,Bluff/Clifton/ Newfield/ Richmond,CLIFTON CLUB INN,1167,2017-09-01,31
invercargill city,Bluff/Clifton/ Newfield/ Richmond,GLASINE CAFE,1329,2017-09-01,31
invercargill city,Bluff/Clifton/ Newfield/ Richmond,GOLDEN AGE TAVERN,1044,2017-09-01,31
invercargill city,Bluff/Clifton/ Newfield/ Richmond,NEWFIELD TAVERN,1168,2017-09-01,31
kaipara district,Dargaville,NORTHERN WAIROA HOTEL,636,2017-09-01,31
kaipara district,Dargaville,NORTHERN WAIROA RETURNED SERVICES ASSOCIATION,672,2017-09-01,31
kapiti coast district,Paraparaumu,GOLDEN COAST CHARTERED CLUB,516,2017-09-01,31
kapiti coast district,Paraparaumu,KAPITI CLUB,471,2017-09-01,31
kapiti coast district,Paraparaumu,THE PINETREE ARMS,1457,2017-09-01,31
kapiti coast district,Otaki,FAMILY HOTEL,1441,2017-09-01,31
kapiti coast district,Otaki,OTAKI RSA CLUBROOMS,265,2017-09-01,31
kapiti coast district,Otaki,PUNTERS CORNER SPORTS BAR AND TAB,1437,2017-09-01,31
kapiti coast district,Otaki,THE RAILWAY HOTEL,907,2017-09-01,31
kapiti coast district,Paekakariki/ Raumati/ Waikanae,FINNS PAEKAKARIKI,1907,2017-09-01,31
kapiti coast district,Paekakariki/ Raumati/ Waikanae,WAIKANAE CHARTERED CLUB,235,2017-09-01,31
kawerau district,Kawerau,CAYMAN SPORTS BAR,1046,2017-09-01,31
lower hutt city,Lower Hutt Central,THE BIG CHILL,1761,2017-09-01,31
lower hutt city,Petone,PETONE SPORTS BAR,1834,2017-09-01,31
lower hutt city,Petone,PETONE WORKINGMENS CLUB,104,2017-09-01,31
lower hutt city,Wainuiomata,EDDY'S BAR & CAFE,859,2017-09-01,31
lower hutt city,Wainuiomata,TAB WAINUIOMATA,2000124,2017-09-01,31
lower hutt city,Wainuiomata,WAINUIOMATA BOWLING CLUB,149,2017-09-01,31
mackenzie district,Fairlie/ Lake Tekapo/ Twizel,COMBINED SERVICES CLUB,195,2017-09-01,31
mackenzie district,Fairlie/ Lake Tekapo/ Twizel,FAIRLIE HOTEL,1625,2017-09-01,31
mackenzie district,Fairlie/ Lake Tekapo/ Twizel,TOP HUT,1605,2017-09-01,31
marlborough district,Blenheim,CLUBS OF MARLBOROUGH,34,2017-09-01,31
marlborough district,Blenheim,CRITERION HOTEL (BLENHEIM),1572,2017-09-01,31
marlborough district,Blenheim,FAIRWEATHER ON SCOTT,2000240,2017-09-01,31
marlborough district,Blenheim,GROVE TAVERN,725,2017-09-01,31
marlborough district,Blenheim,REDWOOD TAVERN,60,2017-09-01,31
marlborough district,Blenheim,SPRINGLANDS TAVERN,1896,2017-09-01,31
marlborough district,Picton,THE CROW TAVERN,1626,2017-09-01,31
marlborough district,Havelock/ Renwick/ Seddon/ Spring Creek,HAVELOCK HOTEL,1549,2017-09-01,31
marlborough district,Havelock/ Renwick/ Seddon/ Spring Creek,TROUT HOTEL,1667,2017-09-01,31
marlborough district,Havelock/ Renwick/ Seddon/ Spring Creek,WOODBOURNE TAVERN,1859,2017-09-01,31
masterton district,Masterton,KURIPUNI TAVERN,304,2017-09-01,31
masterton district,Masterton,WAIRARAPA SERVICES & CITIZENS CLUB,324,2017-09-01,31
matamata-piako district,Matamata,MATAMATA CLUB INCORPORATED,338,2017-09-01,31
matamata-piako district,Matamata,TRAC SPORTS BAR,375,2017-09-01,31
matamata-piako district,Morrinsville,MORRINSVILLE DISTRICT RSA,322,2017-09-01,31
matamata-piako district,Morrinsville,NOTTINGHAM CASTLE HOTEL,1150,2017-09-01,31
matamata-piako district,Morrinsville,TOP PUB,1118,2017-09-01,31
matamata-piako district,Morrinsville,TOWN AND COUNTRY CLUB INCORPORATED,686,2017-09-01,31
matamata-piako district,Tahuna/ Te Aroha/ Waihou-Walton,PALACE HOTEL,1876,2017-09-01,31
matamata-piako district,Tahuna/ Te Aroha/ Waihou-Walton,TE AROHA MEMORIAL RSA,239,2017-09-01,31
matamata-piako district,Tahuna/ Te Aroha/ Waihou-Walton,THE GRAND TAVERN,1488,2017-09-01,31
matamata-piako district,Tahuna/ Te Aroha/ Waihou-Walton,WAIHOU TAVERN,984,2017-09-01,31
napier city,Bay View/ Bluff Hill/ Greenmeadows/ Meeanee,MASONIC HOTEL,1885,2017-09-01,31
napier city,Bay View/ Bluff Hill/ Greenmeadows/ Meeanee,MEEANEE HOTEL,1289,2017-09-01,31
napier city,Bay View/ Bluff Hill/ Greenmeadows/ Meeanee,TARADALE CLUB,492,2017-09-01,31
napier city,Bay View/ Bluff Hill/ Greenmeadows/ Meeanee,THE BAY VIEW,1663,2017-09-01,31
napier city,Maraenui/ Onekawa/ Westshore,SIDELINE BAR,741,2017-09-01,31
napier city,Taradale,TARADALE AND DISTRICT RSA,543,2017-09-01,31
napier city,Taradale,TARADALE TAVERN,736,2017-09-01,31
napier city,Taradale,THE DUKE OF GLOUCESTER,1620,2017-09-01,31
napier city,Taradale,THE HORSE AND HARVEST FAMILY RESTAURANT AND ALE HOUSE,1538,2017-09-01,31
napier city,Napier City/Marewa,NAPIER RSA,1784,2017-09-01,31
napier city,Napier City/Marewa,THE WINDSOCK,1284,2017-09-01,31
napier city,Napier City/Marewa,THE STATION,1875,2017-09-01,31
nelson city,Nelson Central,623 IN THE CITY,358,2017-09-01,31
